Loan-ID,Gender,Married,Dependents,Education,Self_Employed,ApplicationIncome,CoapplicationIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property Area,Loan Status
6741,Female,No,0,Not Graduate,No,2107,0,64,360,1,Semiurban,Y
6742,Female,Yes,0,Graduate,No,3186,3145,15,180,,Semiurban,Y
6743,Male,Yes,2,Graduate,Yes,5000,2166,15,360,1,Urban,N
6744,Male,Yes,1,Graduate,No,10000,0,,360,1,Urban,Y
6745,Male,Yes,0,Not Graduate,Yes,3943,0,64,360,1,Semiurban,N
6746,Male,No,0,Graduate,No,2925,0,4,180,1,Rural,Y
6747,Male,Yes,3+,Graduate,No,3242,437,142,480,,Urban,Y
6748,Male,Yes,1,Graduate,No,3863,0,7,300,1,Semiurban,Y
6750,Female,No,1,Graduate,No,4028,0,131,360,1,Semiurban,Y
6751,Male,Yes,2,Graduate,No,4010,1025,12,360,1,Urban,Y
6752,Female,Yes,1,Graduate,No,3719,1585,114,360,1,Urban,N
6753,Male,No,0,Graduate,No,2858,0,123,360,,Rural,Y
6754,Female,Yes,0,Graduate,No,3833,0,92,360,1,Rural,N
6755,Male,Yes,0,Graduate,No,3333,4288,16,360,1,Urban,Y
6756,Male,Yes,0,Graduate,No,3007,3725,151,360,1,Rural,Y
6757,Female,No,1,Graduate,No,1850,4583,81,360,1,Rural,Y
6758,Male,Yes,3+,Not Graduate,No,2792,2619,171,360,1,Semiurban,N
6759,Male,Yes,0,Graduate,No,2982,1550,11,360,1,Semiurban,Y
6860,Male,No,0,Graduate,No,3417,738,1,360,1,Rural,Y
6861,Male,Yes,1,Graduate,No,18840,0,234,360,1,Rural,Y
6862,Male,Yes,2,Graduate,No,2995,1120,184,360,1,Rural,N
6863,Male,No,1,Graduate,No,3579,3308,138,360,1,Semiurban,N
6864,Female,Yes,1,Not Graduate,No,3835,1400,112,480,,Urban,Y
6865,Female,No,1,Not Graduate,No,3854,3575,117,360,1,Rural,N
6866,Male,Yes,2,Graduate,No,5833,750,49,360,,Rural,Y
6867,Male,No,0,Graduate,No,3508,0,99,360,1,Rural,N
6868,Female,Yes,3+,Not Graduate,No,1635,2444,99,360,1,Urban,N
6869,Female,No,0,Graduate,Yes,3333,3916,212,360,1,Rural,N
6870,Male,No,1,Graduate,No,24797,0,24,360,1,Semiurban,Y
6871,Male,Yes,2,Graduate,No,5667,440,13,360,,Semiurban,Y
6872,Female,No,0,Graduate,No,3500,0,94,360,,Semiurban,Y
6873,Male,Yes,3+,Graduate,No,2773,1497,18,360,1,Semiurban,N
6874,Male,Yes,0,Graduate,No,6500,0,144,360,1,Urban,Y
6875,Female,No,0,Graduate,No,5769,0,11,180,1,Semiurban,N
6876,Male,Yes,3+,Not Graduate,No,3634,910,176,360,,Semiurban,N
6877,Female,No,0,Graduate,No,29167,0,185,360,1,Semiurban,N
6878,Male,No,0,Graduate,No,2166,2057,122,360,1,Semiurban,Y
6879,Male,Yes,0,Graduate,No,5000,0,126,360,1,Rural,N
6880,Female,No,0,Graduate,No,5530,0,135,360,1,Urban,Y
6881,Male,No,0,Not Graduate,No,9000,0,122,360,1,Rural,N
6882,Female,Yes,2,Graduate,No,10000,11666,46,360,1,Urban,Y
6883,Male,Yes,1,Graduate,No,8750,0,297,360,1,Urban,Y
6884,Male,Yes,0,Not Graduate,No,2157,2730,14,360,1,Rural,Y
6885,Male,No,0,Graduate,No,1972,4347,16,360,1,Rural,N
6886,Male,No,0,Graduate,No,4983,0,141,360,1,Urban,Y
6887,Male,Yes,1,Graduate,No,8333,4000,,360,1,Urban,Y
6888,Male,Yes,0,Graduate,No,3667,2000,17,360,1,Semiurban,Y
6889,Male,Yes,2,Graduate,No,3166,2833,145,360,1,Urban,Y
6890,Male,No,0,Not Graduate,No,3271,0,9,360,1,Rural,Y
6891,Female,Yes,0,Graduate,No,2241,2000,88,360,,Urban,Y
6892,Male,Yes,1,Not Graduate,No,1792,2565,128,360,1,Urban,Y
6993,Female,Yes,0,Graduate,No,2666,0,84,480,1,Semiurban,N
6994,Female,No,0,Graduate,No,6478,0,18,360,1,Semiurban,Y
6995,Male,No,0,Not Graduate,No,3808,0,83,360,1,Rural,Y
6996,Female,Yes,2,Not Graduate,No,3729,0,117,360,1,Semiurban,Y
6997,Male,Yes,2,Graduate,No,4120,0,128,360,1,Rural,N
6998,Male,Yes,1,Graduate,Yes,7500,0,75,360,1,Urban,N
6999,Male,Yes,1,Graduate,No,6300,0,125,360,,Urban,N
6900,Female,No,1,Graduate,Yes,14987,0,177,360,1,Rural,Y
6901,Female,Yes,1,Not Graduate,Yes,570,2125,68,360,1,Rural,Y
6902,Male,Yes,0,Graduate,No,2600,700,96,360,1,Semiurban,N
6903,Male,No,2,Not Graduate,No,2733,1083,18,360,1,Semiurban,Y
6904,Male,Yes,2,Graduate,Yes,7500,0,183,360,1,Rural,Y
6905,Male,Yes,2,Not Graduate,No,3859,0,121,360,1,Rural,Y
6906,Male,Yes,1,Graduate,No,6825,0,162,360,1,Rural,Y
6907,Male,Yes,0,Graduate,No,3708,4700,132,360,1,Semiurban,N
6908,Male,No,0,Graduate,No,5314,0,147,360,1,Urban,N
6909,Female,No,3+,Graduate,No,2366,5272,153,360,,Rural,N
6910,Male,No,1,Graduate,No,2066,2108,14,84,1,Urban,N
6911,Male,Yes,2,Graduate,No,5000,0,149,360,1,Rural,N
6912,Female,No,0,Graduate,No,3767,0,134,300,1,Urban,Y
6913,Female,Yes,0,Graduate,No,7859,879,165,180,1,Semiurban,Y
6914,Female,Yes,0,Graduate,No,4283,0,12,360,1,Rural,N
6915,Male,Yes,0,Not Graduate,No,1700,2900,67,360,,Urban,Y
6916,Female,No,0,Not Graduate,No,4768,0,125,360,1,Rural,Y
6917,Male,No,0,Graduate,No,3083,2738,12,360,1,Urban,Y
6918,Male,Yes,1,Graduate,No,2667,1542,148,360,1,Rural,N
69119,Female,Yes,0,Not Graduate,No,1647,1762,181,360,1,Urban,Y
6920,Male,Yes,3+,Graduate,No,3400,0,8,120,1,Urban,N
6921,Male,No,1,Graduate,No,16000,5000,4,360,1,Semiurban,N
6922,Male,Yes,0,Graduate,No,5333,0,9,360,1,Rural,N
7023,Male,No,0,Graduate,No,2875,2416,95,600,,Semiurban,N
7024,Male,Yes,1,Not Graduate,No,2600,618,122,360,1,Semiurban,Y
7025,Male,Yes,2,Graduate,No,5041,700,15,360,1,Urban,Y
7026,Male,Yes,3+,Graduate,Yes,6958,1411,15,360,1,Rural,Y
7027,Male,Yes,1,Graduate,No,3500,1658,14,360,1,Semiurban,N
7028,Male,Yes,0,Graduate,No,5509,0,143,360,1,Rural,N
7029,Male,Yes,3+,Graduate,No,9699,0,3,360,1,Urban,Y
7030,Female,Yes,1,Not Graduate,No,3621,2717,171,360,1,Urban,Y
7031,Female,Yes,0,Graduate,No,4709,0,113,360,1,Semiurban,Y
7032,Male,Yes,0,Graduate,No,1516,1951,35,360,1,Semiurban,Y
7033,Male,No,2,Graduate,No,2400,0,46,360,1,Urban,Y
7034,Female,No,0,Not Graduate,No,3015,2000,145,360,1,Urban,Y
7035,Male,Yes,0,Graduate,No,2292,1558,119,360,1,Urban,Y
7036,Male,Yes,1,Graduate,Yes,2360,3355,87,240,1,Rural,Y
7037,Female,No,0,Graduate,No,4333,2333,162,360,,Rural,Y
7038,Male,Yes,0,Graduate,Yes,2623,4831,122,180,1,Semiurban,Y
7039,Male,No,0,Graduate,Yes,3972,4275,187,360,1,Rural,Y
7040,Male,Yes,3+,Not Graduate,No,3522,0,81,180,1,Rural,N
7041,Male,Yes,1,Graduate,No,4700,0,8,360,1,Urban,Y
7042,Male,No,0,Graduate,No,6858,0,176,360,1,Rural,Y
7043,Male,Yes,3+,Graduate,No,8334,0,26,360,1,Urban,Y
7044,Male,Yes,0,Graduate,No,3391,1966,133,360,,Rural,Y
7045,Male,No,0,Not Graduate,No,2868,0,7,360,1,Urban,Y
7046,Male,Yes,2,Not Graduate,No,3418,1380,135,360,1,Urban,Y
7047,Male,Yes,0,Graduate,Yes,2500,296,137,300,1,Rural,Y
7048,Male,Yes,2,Graduate,No,8667,0,254,360,1,Rural,Y
7049,Male,No,0,Graduate,No,2283,15000,16,360,1,Rural,Y
7050,Male,Yes,0,Graduate,No,5817,910,19,360,1,Urban,Y
7051,Male,Yes,0,Graduate,No,5119,3769,12,360,1,Rural,Y
7052,Male,Yes,3+,Not Graduate,No,5316,187,158,180,,Semiurban,N
7053,Male,Yes,3+,Graduate,No,7603,1213,197,360,1,Urban,N
7054,Male,Yes,1,Graduate,No,3791,1936,85,360,1,Urban,Y
7055,Male,No,0,Graduate,No,2500,0,6,360,1,Urban,Y
7056,Male,Yes,2,Not Graduate,No,3132,0,76,360,1,Rural,Y
7057,Male,No,0,Graduate,No,4000,2667,152,360,1,Semiurban,N
7058,Female,Yes,0,Graduate,No,8550,4255,96,360,1,Urban,Y
7059,Male,Yes,1,Graduate,No,2269,2167,99,360,1,Semiurban,Y
7060,Male,Yes,3+,Not Graduate,Yes,4009,1777,113,360,1,Urban,Y
7061,Male,Yes,0,Graduate,No,4158,709,115,360,1,Urban,Y
7062,Male,No,0,Graduate,No,3250,1993,126,360,1,Semiurban,Y
7063,Male,Yes,0,Graduate,No,5000,2393,158,360,1,Rural,N
7064,Male,No,0,Graduate,Yes,9200,0,98,180,1,Rural,Y
